source_ref_db	source_locus	source_gene	essentiality	matched_gene_id	match_type	match_status
PomBase	SPAC23H3.02c	ini1	E	SPAC23H3.02c.1:pep	locus_exact	matched
PomBase	SPAC23H3.07c	mrp2	E	SPAC23H3.07c.1:pep	locus_exact	matched
PomBase	SPAC23H3.10	ssr2	E	SPAC23H3.10.1:pep	locus_exact	matched
PomBase	SPAC23H3.15c	SPAC23H3.15c	E	SPAC23H3.15c.1:pep	locus_exact	matched
PomBase	SPAC23H4.03c	erv25	E	SPAC23H4.03c.1:pep	locus_exact	matched
PomBase	SPAC23H4.04	slm3	E	SPAC23H4.04.1:pep	locus_exact	matched
PomBase	SPAC23H4.06	gln1	E	SPAC23H4.06.1:pep	locus_exact	matched
PomBase	SPAC23H4.07c	srp102	E	SPAC23H4.07c.1:pep	locus_exact	matched
PomBase	SPAC23H4.11c	cnl2	E	SPAC23H4.11c.1:pep	locus_exact	matched
PomBase	SPAC23H4.15	tsr1	E	SPAC23H4.15.1:pep	locus_exact	matched
PomBase	SPAC23H4.18c	rbx1	E	SPAC23H4.18c.1:pep	locus_exact	matched
PomBase	SPAC24B11.11c	sid2	E	SPAC24B11.11c.1:pep	locus_exact	matched
PomBase	SPAC24C9.03	mvd1	E	SPAC24C9.03.1:pep	locus_exact	matched
PomBase	SPAC24C9.04	SPAC24C9.04	E	SPAC24C9.04.1:pep	locus_exact	matched
PomBase	SPAC24C9.06c	aco1	E	SPAC24C9.06c.1:pep	locus_exact	matched
PomBase	SPAC24C9.09	SPAC24C9.09	E	SPAC24C9.09.1:pep	locus_exact	matched
PomBase	SPAC24C9.10c	mrp4	E	SPAC24C9.10c.1:pep	locus_exact	matched
PomBase	SPAC24C9.11	sgd1	E	SPAC24C9.11.1:pep	locus_exact	matched
PomBase	SPAC24C9.13c	mrp10	E	SPAC24C9.13c.1:pep	locus_exact	matched
PomBase	SPAC24H6.01c	gup1	E	SPAC24H6.01c.1:pep	locus_exact	matched
PomBase	SPAC24H6.05	cdc25	E	SPAC24H6.05.1:pep	locus_exact	matched
PomBase	SPAC24H6.06	sld3	E	SPAC24H6.06.1:pep	locus_exact	matched
PomBase	SPAC24H6.12c	uba3	E	SPAC24H6.12c.1:pep	locus_exact	matched
PomBase	SPAC25B8.02	sds3	E	SPAC25B8.02.1:pep	locus_exact	matched
PomBase	SPAC25B8.06c	dia4	E	SPAC25B8.06c.1:pep	locus_exact	matched
PomBase	SPAC25B8.14	mal2	E	SPAC25B8.14.1:pep	locus_exact	matched
PomBase	SPAC25B8.16	pop100	E	SPAC25B8.16.1:pep	locus_exact	matched
PomBase	SPAC25G10.07c	cut7	E	SPAC25G10.07c.1:pep	locus_exact	matched
PomBase	SPAC25G10.08	SPAC25G10.08	E	SPAC25G10.08.1:pep	locus_exact	matched
PomBase	SPAC25H1.08c	sqt1	E	SPAC25H1.08c.1:pep	locus_exact	matched
PomBase	SPAC26A3.03c	rmi1	E	SPAC26A3.03c.1:pep	locus_exact	matched
PomBase	SPAC26A3.05	chc1	E	SPAC26A3.05.1:pep	locus_exact	matched
PomBase	SPAC26A3.08	smb1	E	SPAC26A3.08.1:pep	locus_exact	matched
PomBase	SPAC26A3.12c	dhp1	E	SPAC26A3.12c.1:pep	locus_exact	matched
PomBase	SPAC26A3.15c	nsp1	E	SPAC26A3.15c.1:pep	locus_exact	matched
PomBase	SPAC26F1.03	pda1	E	SPAC26F1.03.1:pep	locus_exact	matched
PomBase	SPAC26F1.06	gpm1	E	SPAC26F1.06.1:pep	locus_exact	matched
PomBase	SPAC26F1.13c	lrs1	E	SPAC26F1.13c.1:pep	locus_exact	matched
PomBase	SPAC26H5.06	pot1	E	SPAC26H5.06.1:pep	locus_exact	matched
PomBase	SPAC26H5.12	rpo41	E	SPAC26H5.12.1:pep	locus_exact	matched
PomBase	SPAC26H5.13c	kei1	E	SPAC26H5.13c.1:pep	locus_exact	matched
PomBase	SPAC27D7.07c	smd1	E	SPAC27D7.07c.1:pep	locus_exact	matched
PomBase	SPAC27E2.05	cdc1	E	SPAC27E2.05.1:pep	locus_exact	matched
PomBase	SPAC27E2.06c	msm1	E	SPAC27E2.06c.1:pep	locus_exact	matched
PomBase	SPAC27E2.10c	rfc3	E	SPAC27E2.10c.1:pep	locus_exact	matched
PomBase	SPAC27F1.02c	cdc8	E	SPAC27F1.02c.1:pep	locus_exact	matched
PomBase	SPAC27F1.04c	nuf2	E	SPAC27F1.04c.1:pep	locus_exact	matched
PomBase	SPAC27F1.07	ost1	E	SPAC27F1.07.1:pep	locus_exact	matched
PomBase	SPAC27F1.09c	prp10	E	SPAC27F1.09c.1:pep	locus_exact	matched
PomBase	SPAC29A4.03c	mrps9	E	SPAC29A4.03c.1:pep	locus_exact	matched
PomBase	SPAC29A4.04c	cbf5	E	SPAC29A4.04c.1:pep	locus_exact	matched
PomBase	SPAC29A4.06c	SPAC29A4.06c	E	SPAC29A4.06c.1:pep	locus_exact	matched
PomBase	SPAC29A4.07	srb6	E	SPAC29A4.07.1:pep	locus_exact	matched
PomBase	SPAC29A4.08c	prp19	E	SPAC29A4.08c.1:pep	locus_exact	matched
PomBase	SPAC29A4.10	rrn5	E	SPAC29A4.10.1:pep	locus_exact	matched
PomBase	SPAC29A4.15	srs1	E	SPAC29A4.15.1:pep	locus_exact	matched
PomBase	SPAC29A4.16	hal4	E	SPAC29A4.16.1:pep	locus_exact	matched
PomBase	SPAC29B12.01	ino80	E	SPAC29B12.01.1:pep	locus_exact	matched
PomBase	SPAC29B12.07	sec16	E	SPAC29B12.07.1:pep	locus_exact	matched
PomBase	SPAC29E6.02	prp3	E	SPAC29E6.02.1:pep	locus_exact	matched
PomBase	SPAC29E6.03c	uso1	E	SPAC29E6.03c.1:pep	locus_exact	matched
PomBase	SPAC29E6.04	nnf1	E	SPAC29E6.04.1:pep	locus_exact	matched
PomBase	SPAC29E6.06c	SPAC29E6.06c	E	SPAC29E6.06c.1:pep	locus_exact	matched
PomBase	SPAC29E6.08	tbp1	E	SPAC29E6.08.1:pep	locus_exact	matched
PomBase	SPAC2C4.03c	smd2	E	SPAC2C4.03c.1:pep	locus_exact	matched
PomBase	SPAC2C4.04c	aim29	E	SPAC2C4.04c.1:pep	locus_exact	matched
PomBase	SPAC2C4.11c	pno1	E	SPAC2C4.11c.1:pep	locus_exact	matched
PomBase	SPAC2C4.12c	tpt1	E	SPAC2C4.12c.1:pep	locus_exact	matched
PomBase	SPAC2C4.13	vma16	E	SPAC2C4.13.1:pep	locus_exact	matched
PomBase	SPAC2E12.02	hsf1	E	SPAC2E12.02.1:pep	locus_exact	matched
PomBase	SPAC2E1P5.04c	cwg2	E	SPAC2E1P5.04c.1:pep	locus_exact	matched
PomBase	SPAC2E1P5.05	rrp9	E	SPAC2E1P5.05.1:pep	locus_exact	matched
PomBase	SPAC2F3.03c	rpa49	E	SPAC2F3.03c.1:pep	locus_exact	matched
PomBase	SPAC2F3.04c	rim1	E	SPAC2F3.04c.1:pep	locus_exact	matched
PomBase	SPAC2F3.06c	kap104	E	SPAC2F3.06c.1:pep	locus_exact	matched
PomBase	SPAC2F3.09	hem1	E	SPAC2F3.09.1:pep	locus_exact	matched
PomBase	SPAC2F3.10	vps54	E	SPAC2F3.10.1:pep	locus_exact	matched
PomBase	SPAC2F3.14c	saf2	E	SPAC2F3.14c.1:pep	locus_exact	matched
PomBase	SPAC2F3.17c	lsm6	E	SPAC2F3.17c.1:pep	locus_exact	matched
PomBase	SPAC2F7.05c	tif5	E	SPAC2F7.05c.1:pep	locus_exact	matched
PomBase	SPAC2F7.13c	wrs1	E	SPAC2F7.13c.1:pep	locus_exact	matched
PomBase	SPAC2F7.14c	rrp4	E	SPAC2F7.14c.1:pep	locus_exact	matched
PomBase	SPAC2F7.15	rsm24	E	SPAC2F7.15.1:pep	locus_exact	matched
PomBase	SPAC2G11.02	urb2	E	SPAC2G11.02.1:pep	locus_exact	matched
PomBase	SPAC2G11.08c	smn1	E	SPAC2G11.08c.1:pep	locus_exact	matched
PomBase	SPAC2G11.11c	prh1	E	SPAC2G11.11c.1:pep	locus_exact	matched
PomBase	SPAC2G11.14	taf1	E	SPAC2G11.14.1:pep	locus_exact	matched
PomBase	SPAC30C2.03	SPAC30C2.03	E	SPAC30C2.03.1:pep	locus_exact	matched
PomBase	SPAC30D11.03	ddx27	E	SPAC30D11.03.1:pep	locus_exact	matched
PomBase	SPAC30D11.08c	phf2	E	SPAC30D11.08c.1:pep	locus_exact	matched
PomBase	SPAC30D11.13	hus5	E	SPAC30D11.13.1:pep	locus_exact	matched
PomBase	SPAC31A2.03	mrp11	E	SPAC31A2.03.1:pep	locus_exact	matched
PomBase	SPAC31A2.04c	pre1	E	SPAC31A2.04c.1:pep	locus_exact	matched
PomBase	SPAC31A2.05c	mis4	E	SPAC31A2.05c.1:pep	locus_exact	matched
PomBase	SPAC31A2.07c	dbp10	E	SPAC31A2.07c.1:pep	locus_exact	matched
PomBase	SPAC31A2.08	mrp20	E	SPAC31A2.08.1:pep	locus_exact	matched
PomBase	SPAC31G5.01	sap49	E	SPAC31G5.01.1:pep	locus_exact	matched
PomBase	SPAC31G5.02	rot1	E	SPAC31G5.02.1:pep	locus_exact	matched
PomBase	SPAC31G5.05c	SPAC31G5.05c	E	SPAC31G5.05c.1:pep	locus_exact	matched
PomBase	SPAC31G5.06	rrg8	E	SPAC31G5.06.1:pep	locus_exact	matched
PomBase	SPAC31G5.08	hem4	E	SPAC31G5.08.1:pep	locus_exact	matched
PomBase	SPAC31G5.13	rpn11	E	SPAC31G5.13.1:pep	locus_exact	matched
PomBase	SPAC31G5.16c	dpm1	E	SPAC31G5.16c.1:pep	locus_exact	matched
PomBase	SPAC323.01c	pos5	E	SPAC323.01c.1:pep	locus_exact	matched
PomBase	SPAC323.02c	pup2	E	SPAC323.02c.1:pep	locus_exact	matched
PomBase	SPAC323.06c	uba5	E	SPAC323.06c.1:pep	locus_exact	matched
PomBase	SPAC323.08	rmp1	E	SPAC323.08.1:pep	locus_exact	matched
PomBase	SPAC328.08c	tbc1	E	SPAC328.08c.1:pep	locus_exact	matched
PomBase	SPAC32A11.04c	tif212	E	SPAC32A11.04c.1:pep	locus_exact	matched
PomBase	SPAC343.01c	erg8	E	SPAC343.01c.1:pep	locus_exact	matched
PomBase	SPAC343.02	img1	E	SPAC343.02.1:pep	locus_exact	matched
PomBase	SPAC343.03	apc11	E	SPAC343.03.1:pep	locus_exact	matched
PomBase	SPAC343.05	vma1	E	SPAC343.05.1:pep	locus_exact	matched
PomBase	SPAC343.08c	mrp17	E	SPAC343.08c.1:pep	locus_exact	matched
PomBase	SPAC343.13	gta2	E	SPAC343.13.1:pep	locus_exact	matched
PomBase	SPAC343.14c	tif222	E	SPAC343.14c.1:pep	locus_exact	matched
PomBase	SPAC343.17c	wdr70	E	SPAC343.17c.1:pep	locus_exact	matched
PomBase	SPAC3A11.08	pcu4	E	SPAC3A11.08.1:pep	locus_exact	matched
PomBase	SPAC3A11.12c	rpt5	E	SPAC3A11.12c.1:pep	locus_exact	matched
PomBase	SPAC3A12.02	SPAC3A12.02	E	SPAC3A12.02.1:pep	locus_exact	matched
PomBase	SPAC3A12.04c	rpp1	E	SPAC3A12.04c.1:pep	locus_exact	matched
PomBase	SPAC3A12.05c	taf2	E	SPAC3A12.05c.1:pep	locus_exact	matched
PomBase	SPAC3A12.07	rpb11	E	SPAC3A12.07.1:pep	locus_exact	matched
PomBase	SPAC3A12.11c	cwf2	E	SPAC3A12.11c.1:pep	locus_exact	matched
PomBase	SPAC3A12.14	cam1	E	SPAC3A12.14.1:pep	locus_exact	matched
PomBase	SPAC3A12.15	vps53	E	SPAC3A12.15.1:pep	locus_exact	matched
PomBase	SPAC3A12.16c	tim17	E	SPAC3A12.16c.1:pep	locus_exact	matched
PomBase	SPAC3A12.18	zwf1	E	SPAC3A12.18.1:pep	locus_exact	matched
PomBase	SPAC3A12.19	SPAC3A12.19	E	SPAC3A12.19.1:pep	locus_exact	matched
PomBase	SPAC3C7.11c	cnx1	E	SPAC3C7.11c.1:pep	locus_exact	matched
PomBase	SPAC3F10.03	grs1	E	SPAC3F10.03.1:pep	locus_exact	matched
PomBase	SPAC3F10.04	gsa1	E	SPAC3F10.04.1:pep	locus_exact	matched
PomBase	SPAC3F10.08c	faf1	E	SPAC3F10.08c.1:pep	locus_exact	matched
PomBase	SPAC3G6.02	rpn15	E	SPAC3G6.02.1:pep	locus_exact	matched
PomBase	SPAC3G6.08	erv1	E	SPAC3G6.08.1:pep	locus_exact	matched
PomBase	SPAC3G6.10c	vps51	E	SPAC3G6.10c.1:pep	locus_exact	matched
PomBase	SPAC3G9.06	frs2	E	SPAC3G9.06.1:pep	locus_exact	matched
PomBase	SPAC3G9.08	png1	E	SPAC3G9.08.1:pep	locus_exact	matched
PomBase	SPAC3G9.09c	tif211	E	SPAC3G9.09c.1:pep	locus_exact	matched
PomBase	SPAC3G9.10c	rrp41	E	SPAC3G9.10c.1:pep	locus_exact	matched
PomBase	SPAC3G9.12	peg1	E	SPAC3G9.12.1:pep	locus_exact	matched
PomBase	SPAC3G9.13c	msw1	E	SPAC3G9.13c.1:pep	locus_exact	matched
PomBase	SPAC3G9.14	sak1	E	SPAC3G9.14.1:pep	locus_exact	matched
PomBase	SPAC3G9.15c	fcf2	E	SPAC3G9.15c.1:pep	locus_exact	matched
PomBase	SPAC3G9.16c	bet5	E	SPAC3G9.16c.1:pep	locus_exact	matched
PomBase	SPAC3H1.01c	orc3	E	SPAC3H1.01c.1:pep	locus_exact	matched
PomBase	SPAC3H5.06c	pol1	E	SPAC3H5.06c.1:pep	locus_exact	matched
PomBase	SPAC3H5.11	SPAC3H5.11	E	SPAC3H5.11.1:pep	locus_exact	matched
PomBase	SPAC3H8.06	aur1	E	SPAC3H8.06.1:pep	locus_exact	matched
PomBase	SPAC3H8.10	spo20	E	SPAC3H8.10.1:pep	locus_exact	matched
PomBase	SPAC458.03	tel2	E	SPAC458.03.1:pep	locus_exact	matched
PomBase	SPAC458.07	tfa1	E	SPAC458.07.1:pep	locus_exact	matched
PomBase	SPAC4A8.03c	ptc4	E	SPAC4A8.03c.1:pep	locus_exact	matched
PomBase	SPAC4A8.05c	myp2	E	SPAC4A8.05c.1:pep	locus_exact	matched
PomBase	SPAC4A8.08c	vrs2	E	SPAC4A8.08c.1:pep	locus_exact	matched
PomBase	SPAC4A8.11c	fas2	E	SPAC4A8.11c.1:pep	locus_exact	matched
PomBase	SPAC4A8.12c	sds22	E	SPAC4A8.12c.1:pep	locus_exact	matched
PomBase	SPAC4A8.13c	pts1	E	SPAC4A8.13c.1:pep	locus_exact	matched
PomBase	SPAC4A8.15c	cdc3	E	SPAC4A8.15c.1:pep	locus_exact	matched
PomBase	SPAC4A8.16c	tif33	E	SPAC4A8.16c.1:pep	locus_exact	matched
PomBase	SPAC4C5.02c	ryh1	E	SPAC4C5.02c.1:pep	locus_exact	matched
PomBase	SPAC4D7.04c	rer2	E	SPAC4D7.04c.1:pep	locus_exact	matched
PomBase	SPAC4D7.05	sum1	E	SPAC4D7.05.1:pep	locus_exact	matched
PomBase	SPAC4D7.09	tif223	E	SPAC4D7.09.1:pep	locus_exact	matched
PomBase	SPAC4D7.12c	fet5	E	SPAC4D7.12c.1:pep	locus_exact	matched
PomBase	SPAC4D7.13	usp104	E	SPAC4D7.13.1:pep	locus_exact	matched
PomBase	SPAC4F10.03c	trm7	E	SPAC4F10.03c.1:pep	locus_exact	matched
PomBase	SPAC4F10.09c	noc1	E	SPAC4F10.09c.1:pep	locus_exact	matched
PomBase	SPAC4F10.10c	mnn9	E	SPAC4F10.10c.1:pep	locus_exact	matched
PomBase	SPAC4F10.12	fta1	E	SPAC4F10.12.1:pep	locus_exact	matched
PomBase	SPAC4F10.15c	wsp1	E	SPAC4F10.15c.1:pep	locus_exact	matched
PomBase	SPAC4F8.02c	mrpl40	E	SPAC4F8.02c.1:pep	locus_exact	matched
PomBase	SPAC4F8.04	SPAC4F8.04	E	SPAC4F8.04.1:pep	locus_exact	matched
PomBase	SPAC4F8.05c	mrpl28	E	SPAC4F8.05c.1:pep	locus_exact	matched
PomBase	SPAC4F8.06	mrps12	E	SPAC4F8.06.1:pep	locus_exact	matched
PomBase	SPAC4F8.07c	hxk2	E	SPAC4F8.07c.1:pep	locus_exact	matched
PomBase	SPAC4F8.12c	spp42	E	SPAC4F8.12c.1:pep	locus_exact	matched
PomBase	SPAC4F8.13c	rng2	E	SPAC4F8.13c.1:pep	locus_exact	matched
PomBase	SPAC4F8.14c	hcs1	E	SPAC4F8.14c.1:pep	locus_exact	matched
PomBase	SPAC4G8.02c	sss1	E	SPAC4G8.02c.1:pep	locus_exact	matched
PomBase	SPAC4G8.09	SPAC4G8.09	E	SPAC4G8.09.1:pep	locus_exact	matched
PomBase	SPAC4G8.12c	smp3	E	SPAC4G8.12c.1:pep	locus_exact	matched
PomBase	SPAC4G9.03	adk1	E	SPAC4G9.03.1:pep	locus_exact	matched
PomBase	SPAC4G9.04c	pcf11	E	SPAC4G9.04c.1:pep	locus_exact	matched
PomBase	SPAC4G9.08c	rpc2	E	SPAC4G9.08c.1:pep	locus_exact	matched
PomBase	SPAC4G9.17c	mrp5	E	SPAC4G9.17c.1:pep	locus_exact	matched
PomBase	SPAC4H3.08	SPAC4H3.08	E	SPAC4H3.08.1:pep	locus_exact	matched
PomBase	SPAC4H3.09	SPAC4H3.09	E	SPAC4H3.09.1:pep	locus_exact	matched
PomBase	SPAC4H3.10c	pyk1	E	SPAC4H3.10c.1:pep	locus_exact	matched
PomBase	SPAC4H3.11c	ppc89	E	SPAC4H3.11c.1:pep	locus_exact	matched
PomBase	SPAC56E4.02c	alg13	E	SPAC56E4.02c.1:pep	locus_exact	matched
PomBase	SPAC56E4.04c	cut6	E	SPAC56E4.04c.1:pep	locus_exact	matched
PomBase	SPAC56E4.05	snd2	E	SPAC56E4.05.1:pep	locus_exact	matched
PomBase	SPAC56F8.03	tif52	E	SPAC56F8.03.1:pep	locus_exact	matched
PomBase	SPAC56F8.04c	ppt1	E	SPAC56F8.04c.1:pep	locus_exact	matched
PomBase	SPAC56F8.07	SPAC56F8.07	E	SPAC56F8.07.1:pep	locus_exact	matched
PomBase	SPAC56F8.10	met9	E	SPAC56F8.10.1:pep	locus_exact	matched
PomBase	SPAC56F8.11	spc3	E	SPAC56F8.11.1:pep	locus_exact	matched
PomBase	SPAC57A10.05c	pof1	E	SPAC57A10.05c.1:pep	locus_exact	matched
PomBase	SPAC57A10.11c	mia40	E	SPAC57A10.11c.1:pep	locus_exact	matched
PomBase	SPAC57A7.06	utp14	E	SPAC57A7.06.1:pep	locus_exact	matched
PomBase	SPAC57A7.10c	sec21	E	SPAC57A7.10c.1:pep	locus_exact	matched
PomBase	SPAC57A7.11	mip1	E	SPAC57A7.11.1:pep	locus_exact	matched
PomBase	SPAC589.04	mtx1	E	SPAC589.04.1:pep	locus_exact	matched
PomBase	SPAC607.03c	snu13	E	SPAC607.03c.1:pep	locus_exact	matched
PomBase	SPAC607.04	arg82	E	SPAC607.04.1:pep	locus_exact	matched
PomBase	SPAC607.05	rpn9	E	SPAC607.05.1:pep	locus_exact	matched
PomBase	SPAC630.03	arp3	E	SPAC630.03.1:pep	locus_exact	matched
PomBase	SPAC630.08c	erg25	E	SPAC630.08c.1:pep	locus_exact	matched
PomBase	SPAC630.12	SPAC630.12	E	SPAC630.12.1:pep	locus_exact	matched
PomBase	SPAC637.04	ypp1	E	SPAC637.04.1:pep	locus_exact	matched
PomBase	SPAC637.05c	vma2	E	SPAC637.05c.1:pep	locus_exact	matched
PomBase	SPAC637.08	nbp35	E	SPAC637.08.1:pep	locus_exact	matched
PomBase	SPAC637.12c	mst1	E	SPAC637.12c.1:pep	locus_exact	matched
PomBase	SPAC644.04	pct1	E	SPAC644.04.1:pep	locus_exact	matched
PomBase	SPAC644.05c	dut1	E	SPAC644.05c.1:pep	locus_exact	matched
PomBase	SPAC644.10	med11	E	SPAC644.10.1:pep	locus_exact	matched
PomBase	SPAC644.12	cdc5	E	SPAC644.12.1:pep	locus_exact	matched
PomBase	SPAC644.16	rna15	E	SPAC644.16.1:pep	locus_exact	matched
PomBase	SPAC644.17c	mrpl9	E	SPAC644.17c.1:pep	locus_exact	matched
PomBase	SPAC644.18c	bet3	E	SPAC644.18c.1:pep	locus_exact	matched
PomBase	SPAC664.05	rpl13	E	SPAC664.05.1:pep	locus_exact	matched
PomBase	SPAC664.06	rlp7	E	SPAC664.06.1:pep	locus_exact	matched
PomBase	SPAC664.08c	bfr2	E	SPAC664.08c.1:pep	locus_exact	matched
PomBase	SPAC664.09	ggt1	E	SPAC664.09.1:pep	locus_exact	matched
PomBase	SPAC664.11	ssc1	E	SPAC664.11.1:pep	locus_exact	matched
PomBase	SPAC688.02c	mis14	E	SPAC688.02c.1:pep	locus_exact	matched
PomBase	SPAC688.09	rim2	E	SPAC688.09.1:pep	locus_exact	matched
PomBase	SPAC688.11	end4	E	SPAC688.11.1:pep	locus_exact	matched
PomBase	SPAC6B12.10c	spp1	E	SPAC6B12.10c.1:pep	locus_exact	matched
PomBase	SPAC6B12.11	drc1	E	SPAC6B12.11.1:pep	locus_exact	matched
PomBase	SPAC6B12.13	SPAC6B12.13	E	SPAC6B12.13.1:pep	locus_exact	matched
PomBase	SPAC6B12.18	gon7	E	SPAC6B12.18.1:pep	locus_exact	matched
PomBase	SPAC6C3.09	rpp40	E	SPAC6C3.09.1:pep	locus_exact	matched
PomBase	SPAC6F12.05c	tnr3	E	SPAC6F12.05c.1:pep	locus_exact	matched
PomBase	SPAC6F12.07	tom20	E	SPAC6F12.07.1:pep	locus_exact	matched
PomBase	SPAC6F12.08c	exo84	E	SPAC6F12.08c.1:pep	locus_exact	matched
PomBase	SPAC6F12.11c	sfc1	E	SPAC6F12.11c.1:pep	locus_exact	matched
PomBase	SPAC6F12.13c	fps1	E	SPAC6F12.13c.1:pep	locus_exact	matched
PomBase	SPAC6F12.14	cut23	E	SPAC6F12.14.1:pep	locus_exact	matched
PomBase	SPAC6F12.15c	cut9	E	SPAC6F12.15c.1:pep	locus_exact	matched
PomBase	SPAC6F12.16c	mtr4	E	SPAC6F12.16c.1:pep	locus_exact	matched
PomBase	SPAC6F12.17	rna14	E	SPAC6F12.17.1:pep	locus_exact	matched
PomBase	SPAC6F6.05	ost2	E	SPAC6F6.05.1:pep	locus_exact	matched
PomBase	SPAC6F6.07c	rps13	E	SPAC6F6.07c.1:pep	locus_exact	matched
PomBase	SPAC6F6.08c	cdc16	E	SPAC6F6.08c.1:pep	locus_exact	matched
PomBase	SPAC6F6.10c	arc2	E	SPAC6F6.10c.1:pep	locus_exact	matched
PomBase	SPAC6F6.15	ypt5	E	SPAC6F6.15.1:pep	locus_exact	matched
PomBase	SPAC6F6.16c	tpz1	E	SPAC6F6.16c.1:pep	locus_exact	matched
PomBase	SPAC6G10.04c	pre5	E	SPAC6G10.04c.1:pep	locus_exact	matched
PomBase	SPAC6G10.05c	trs120	E	SPAC6G10.05c.1:pep	locus_exact	matched
PomBase	SPAC6G10.07	cbc1	E	SPAC6G10.07.1:pep	locus_exact	matched
PomBase	SPAC6G10.09	gls1	E	SPAC6G10.09.1:pep	locus_exact	matched
PomBase	SPAC6G9.02c	nop9	E	SPAC6G9.02c.1:pep	locus_exact	matched
PomBase	SPAC6G9.06c	pcp1	E	SPAC6G9.06c.1:pep	locus_exact	matched
PomBase	SPAC6G9.07c	arc4	E	SPAC6G9.07c.1:pep	locus_exact	matched
PomBase	SPAC6G9.11	syb1	E	SPAC6G9.11.1:pep	locus_exact	matched
PomBase	SPAC732.01	vma11	E	SPAC732.01.1:pep	locus_exact	matched
PomBase	SPAC7D4.07c	trx1	E	SPAC7D4.07c.1:pep	locus_exact	matched
PomBase	SPAC7D4.09c	dfg10	E	SPAC7D4.09c.1:pep	locus_exact	matched
PomBase	SPAC7D4.10	vma13	E	SPAC7D4.10.1:pep	locus_exact	matched
PomBase	SPAC7D4.11c	sec39	E	SPAC7D4.11c.1:pep	locus_exact	matched
PomBase	SPAC806.02c	SPAC806.02c	E	SPAC806.02c.1:pep	locus_exact	matched
PomBase	SPAC806.05	SPAC806.05	E	SPAC806.05.1:pep	locus_exact	matched
PomBase	SPAC806.06c	SPAC806.06c	E	SPAC806.06c.1:pep	locus_exact	matched
PomBase	SPAC821.08c	slp1	E	SPAC821.08c.1:pep	locus_exact	matched
PomBase	SPAC821.10c	sod1	E	SPAC821.10c.1:pep	locus_exact	matched
PomBase	SPAC821.12	orb6	E	SPAC821.12.1:pep	locus_exact	matched
PomBase	SPAC823.04	rrp36	E	SPAC823.04.1:pep	locus_exact	matched
PomBase	SPAC823.06	taf3	E	SPAC823.06.1:pep	locus_exact	matched
PomBase	SPAC823.07	pga3	E	SPAC823.07.1:pep	locus_exact	matched
PomBase	SPAC823.08c	rrp3	E	SPAC823.08c.1:pep	locus_exact	matched
PomBase	SPAC823.11	sgp1	E	SPAC823.11.1:pep	locus_exact	matched
PomBase	SPAC823.12	vps11	E	SPAC823.12.1:pep	locus_exact	matched
PomBase	SPAC824.05	vps16	E	SPAC824.05.1:pep	locus_exact	matched
